"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000079112",8.3338996935169,-0.953065519492322,0.630774652074585,-1.51094454470822,0.130802580406062,NA
"ENSG00000079134",352.25562352787,-0.376820438139983,0.131799830484654,-2.85903583300782,0.00424930782047037,0.0337117689581057
"ENSG00000079150",671.302599845317,-0.349850551124059,0.160472610032783,-2.18012625988066,0.0292481037226679,0.138985762258741
"ENSG00000079156",28.4621657183942,-0.586351640600037,0.449798909364598,-1.30358617682808,0.192374716289747,0.468570709687255
"ENSG00000079215",66.5567994333892,-0.212210256984254,0.429681201000133,-0.493878383532511,0.621392071689283,0.849119950609549
"ENSG00000079246",5086.54689194802,0.165657979852506,0.105749355092176,1.56651527291217,0.117228035898178,0.349379272180008
"ENSG00000079257",1754.65445127877,-0.968670036896333,0.463655689730486,-2.08920122916943,0.0366896128425463,0.161671279167985
"ENSG00000079263",6.87148875496656,-0.262746202092986,0.852494343607114,-0.308208733657096,0.757923507243488,NA
"ENSG00000079277",554.239793163814,0.000398144284769605,0.142533703748005,0.00279333430830867,0.997771244580631,0.999037638294019
"ENSG00000079308",7589.58923573554,-0.268212420718729,0.119282597781375,-2.24854610569698,0.0245413885961912,0.122666445640038
"ENSG00000079313",406.387609859388,0.338406428033408,0.171618407992251,1.97185390537295,0.0486262865992902,0.197015813415262
"ENSG00000079332",3450.49911795665,0.331857311130002,0.119541261798074,2.77609008085063,0.00550169629013558,0.0408163025878585
"ENSG00000079335",64.6710085179221,-0.416756413580045,0.285164828046049,-1.46145798005898,0.14388979909941,0.395977161698824
"ENSG00000079337",105.085325992683,-0.509578416783941,0.342403374725535,-1.48824005368642,0.136687597727339,0.383145228128919
"ENSG00000079385",6.36495962889564,-0.419965917451937,1.08183056234552,-0.388199346616173,0.697868516655696,NA
"ENSG00000079387",418.11575047998,-0.00242844369408856,0.145868037189998,-0.0166482235647377,0.986717253037505,0.995754863185844
"ENSG00000079393",0.38257803020496,0.819408987597737,3.24054102639912,0.252861784782975,0.800375021283955,NA
"ENSG00000079432",2082.92900823466,-0.472393390525474,0.103642148923031,-4.55792740148886,5.16608870150774e-06,0.000121179826295237
"ENSG00000079435",42.4447350534118,0.511320650028112,0.292881016192352,1.74583063346208,0.0808403862299898,0.276371929899141
"ENSG00000079459",968.334715274331,0.0259911636281057,0.123747400093299,0.210034017753179,0.833641122826212,0.950929788747682
"ENSG00000079462",83.0446582046078,-1.13103655981035,0.195749544162464,-5.77797800066213,7.56036907872035e-09,3.6371220873392e-07
"ENSG00000079482",337.503460905522,-0.0398529978156967,0.122763526637608,-0.324632233263719,0.745459428775097,0.914613014322655
"ENSG00000079557",0,NA,NA,NA,NA,NA
"ENSG00000079616",184.582219510107,-0.0288263895083755,0.175887546789016,-0.163891020340138,0.869816936246622,0.963006062472306
"ENSG00000079689",0,NA,NA,NA,NA,NA
"ENSG00000079691",1515.59822697316,1.17011830432206,0.187588973585592,6.2376710206166,4.44133441535881e-10,2.73430933823614e-08
"ENSG00000079739",1449.70732565772,0.213151845537206,0.168196803925976,1.26727643190541,0.205056464601893,0.486082353481871
"ENSG00000079785",1854.24983744649,0.0758035254768185,0.108962664851185,0.695683476357217,0.486627075755775,0.760967172155004
"ENSG00000079805",2339.95355236765,0.0860228048205135,0.0668194008745565,1.28739263888356,0.19795746874209,0.476185810689161
"ENSG00000079819",7360.01292167727,-0.402649504341964,0.155532029647001,-2.58885263219303,0.00962962951784915,0.0626243685694547
"ENSG00000079841",42.3240257910895,0.885479278112139,0.700880360436624,1.26338149575274,0.206452110923557,0.487863507557697
"ENSG00000079931",5802.26700762555,-0.312062789764655,0.176800138264832,-1.76505964773178,0.0775537415385651,0.268623211426569
"ENSG00000079950",1395.30268635702,0.292428583446652,0.140598146722257,2.07988931763323,0.0375356860634689,0.16440473580801
"ENSG00000079974",497.930463597558,-0.0437982713888408,0.172908741717253,-0.253302817161561,0.800034219302925,0.936477709579916
"ENSG00000079999",1587.77925731432,0.0764665121521711,0.137362789235265,0.556675592989051,0.577749095560071,0.822116923411396
"ENSG00000080007",25.1170632140261,-0.975220930393383,0.770233170163697,-1.26613727916459,0.205463937982294,0.486591296441256
"ENSG00000080031",29.6516103886483,-0.863049201269223,0.724568556727481,-1.19112152087746,0.233605882473541,0.525075851894
"ENSG00000080166",5.68703653930727,-0.442854865719514,0.743747630500122,-0.595437010564622,0.551551392228759,NA
"ENSG00000080189",758.817451942884,0.0686427984036908,0.144830849365621,0.473951500694471,0.635534492624897,0.858057822708482
"ENSG00000080200",1676.41460285903,-0.643615315923214,0.124280452632399,-5.17873327857055,2.23397598295698e-07,7.41964172409726e-06
"ENSG00000080224",0.491576568526591,2.52530876863571,2.96743360894316,0.851007672429475,0.394765090787374,NA
"ENSG00000080293",0.364705353394366,0.819185242245174,3.28293341105515,0.249528436820132,0.802952047010931,NA
"ENSG00000080298",128.334767117471,-0.24533836808394,0.20423306211773,-1.20126665849291,0.22964777942202,0.51980505445322
"ENSG00000080345",1298.91798375423,0.10660210378279,0.131164363681298,0.812736789100817,0.41636898372726,0.710524874202744
"ENSG00000080371",1132.22160601585,0.196028495469848,0.12044880862287,1.62748388889109,0.103634367624067,0.324655904690398
"ENSG00000080493",296.277554721706,-0.825733929944852,0.251485776653236,-3.28342199282079,0.00102555022946822,0.010660232138158
"ENSG00000080503",3505.1899846611,-0.00557946502079646,0.177105701512369,-0.0315035878187512,0.974867930901027,0.992629744083371
"ENSG00000080511",0.972221761705984,-1.2549160990891,1.91725797935247,-0.654536902494954,0.512765960322538,NA
"ENSG00000080546",735.780953065119,-0.30983934325112,0.0943949921012199,-3.28237056176539,0.00102938232787152,0.010692726581354
"ENSG00000080561",153.417185526438,0.0369641981279135,0.185457025667066,0.19931408904547,0.842017058811454,0.954517092492475
"ENSG00000080572",0.870610462252559,-1.12574418563438,1.96371976469965,-0.573271301675046,0.566461013484259,NA
"ENSG00000080573",338.766473569792,0.901053652529509,0.323678254948447,2.7837942115482,0.00537271104276364,0.0401627387673521
"ENSG00000080603",2387.05464734593,-0.078235417517876,0.110591538077966,-0.707426796639006,0.479301289286964,0.755596755100559
"ENSG00000080608",453.978276599497,0.137299959228393,0.180249488661827,0.761721768243052,0.446226080417907,0.733061502107517
"ENSG00000080618",0.228697488890791,-1.27036164147508,3.52685839933503,-0.360196383760289,0.718700278814812,NA
"ENSG00000080644",0.331977531279828,-0.548948156885348,3.38877181811854,-0.161990298063245,0.871313493987148,NA
"ENSG00000080709",7.46739977652453,0.303576581787657,0.611061519293576,0.496801994893426,0.619328688322417,NA
"ENSG00000080802",564.950990396531,-0.0986767529757045,0.122503191175406,-0.805503530388968,0.420529169930161,0.713672041651546
"ENSG00000080815",1800.45100441766,0.50374922801745,0.13672887873965,3.68429283309383,0.000229338464064009,0.00314613318682012
"ENSG00000080819",512.214081426108,0.0368903938131843,0.172805518434802,0.213479257765155,0.830953166137118,0.949844073843774
"ENSG00000080822",1023.22692152675,0.465360441823662,0.11096750570935,4.19366407173781,2.7448437855646e-05,0.000526210875093366
"ENSG00000080823",129.332185008254,-0.591605407799054,0.197892283004261,-2.98953248109385,0.00279404739093189,0.024222007862429
"ENSG00000080824",15088.2305823308,-0.387053099638675,0.139852708698657,-2.76757671152917,0.00564747528038448,0.0416209309593299
"ENSG00000080839",150.44005201077,0.0466206984002398,0.377416471679053,0.123525871016793,0.901690689059787,0.972300339509986
"ENSG00000080845",2199.97713205505,-0.215652600137731,0.0755088851044006,-2.85598972676612,0.0042902901581638,0.0339479856036524
"ENSG00000080854",0.499388978643857,-1.19126220175759,3.48084536685974,-0.342233588742351,0.732175109527125,NA
"ENSG00000080910",0,NA,NA,NA,NA,NA
"ENSG00000080947",141.595172426298,-0.686627271092419,0.256309822753379,-2.67889565728073,0.00738654076568449,0.0509422403899324
"ENSG00000080986",46.4906423810913,0.275021277154963,0.379198177969372,0.725270565981402,0.46828605926362,0.748355222684197
"ENSG00000081014",506.920273269835,-0.0257758497995645,0.146298525476568,-0.176186668427447,0.860147294008929,0.960047480752018
"ENSG00000081019",362.856455505662,0.0447040464650946,0.138088735968506,0.323734199980586,0.74613927618076,0.915006557852641
"ENSG00000081026",305.829911620671,-0.288876208172162,0.127969341266564,-2.25738606851483,0.0239839614735425,0.120596645589907
"ENSG00000081041",2.09602981313915,-1.10932611660196,1.40818005178708,-0.787772923777861,0.430829541427602,NA
"ENSG00000081051",4.08683461146461,-0.807461548122634,0.971518543078711,-0.83113343937195,0.405898251020206,NA
"ENSG00000081052",209.421196170264,2.0067073882721,0.426457332347776,4.70552910234789,2.53208379153719e-06,6.40207162317709e-05
"ENSG00000081059",62.0315513451052,-0.28423496581468,0.3602167591029,-0.789066467985975,0.430073159086361,0.720594976696863
"ENSG00000081087",1173.83719698858,0.425052263416104,0.141913258134827,2.99515541396617,0.00274305039916574,0.0238618600203131
"ENSG00000081138",5.04138018678611,-0.188590082604301,0.820790138942285,-0.229766506268373,0.818273212564818,NA
"ENSG00000081148",9.54388988820062,-0.439688739150167,0.565313855166923,-0.777778105262143,0.436699837628259,NA
"ENSG00000081154",2747.0040532987,-0.129126129540812,0.0914221430547029,-1.41241634932522,0.157827405273847,0.418621185055524
"ENSG00000081177",455.292327265941,0.151652749081319,0.20552125720645,0.737893253197552,0.460579319160377,0.742703767960383
"ENSG00000081181",15.6328992728955,0.380510327512849,0.525526510464822,0.72405543761492,0.469031701110328,0.748838827041526
"ENSG00000081189",134.85367413722,-0.521932674687907,0.197614968851583,-2.64115961316625,0.00826227842824155,0.0558875421151042
"ENSG00000081237",9.47057655176226,-0.0150394401405623,0.528691690463515,-0.0284465226366182,0.977306019500075,NA
"ENSG00000081248",0.0897385035327833,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000081277",0.302100607536886,0.695546456598814,3.52545350230414,0.197292761383528,0.843598443602933,NA
"ENSG00000081307",853.846919552525,-0.309700864765829,0.137959506412062,-2.24486788058522,0.0247766154492885,0.123434816111669
"ENSG00000081320",1481.81724383369,0.989786855622847,0.309581162759149,3.19718049638857,0.00138778057945311,0.0136924670200764
"ENSG00000081377",2348.27227486534,0.815778477355608,0.159845420577059,5.10354612856947,3.3334721012236e-07,1.06285126259014e-05
"ENSG00000081386",296.301682826582,-0.243281991050136,0.178483779577315,-1.36304818077181,0.172867326473896,0.440760070158655
"ENSG00000081479",5.16019586793665,-1.37709738461015,0.884726154176876,-1.55652387816134,0.119583569149024,NA
"ENSG00000081665",166.455243013028,-0.578595138235646,0.346790824913027,-1.66842689214962,0.0952310135336575,0.307717879233463
"ENSG00000081692",268.305546995704,-0.412839539389588,0.151743679199898,-2.72063746949048,0.0065156174183462,0.0462630219413282
"ENSG00000081721",219.934649841937,-0.308042324092292,0.159472613006123,-1.93163150891912,0.0534050039122361,0.209755908778739
"ENSG00000081760",389.558786620711,-0.0936001246273243,0.150077459751782,-0.623678764167066,0.532838572041531,0.790463333682925
"ENSG00000081791",1024.7325842244,-0.120699138066662,0.10342722307309,-1.16699583030829,0.243212053436025,0.536320114922626
"ENSG00000081800",0.195812391952255,0.173365714697881,3.5338115409304,0.0490591285612917,0.960872174846211,NA
"ENSG00000081803",1192.419779887,1.50043449310394,0.725790873149971,2.06730967364191,0.0387049833072469,0.167865685048183
"ENSG00000081818",18.9326914932978,0.206080045981495,0.654861356243355,0.314692635344501,0.752995036516587,0.917761936910004
"ENSG00000081842",7.27864639653279,0.53508587154837,0.734553075682331,0.728450930589767,0.466337595941815,NA
"ENSG00000081853",350.548374256777,-0.120746993983049,0.442195917338156,-0.273062208963616,0.784805396014245,0.930150478254307
"ENSG00000081870",241.256334644888,0.323560784767384,0.124024974908376,2.60883572043788,0.00908508458413247,0.0598493284152616
"ENSG00000081913",241.103696108221,-0.087328314427172,0.331820528460029,-0.263179360338134,0.792412338272253,0.933259570747975
"ENSG00000081923",1528.10644935914,0.132088529927706,0.172388180555651,0.766227298773914,0.443541067872645,0.730631876542441
"ENSG00000081985",3.26850329873914,1.36168958353982,1.14353178429334,1.19077545744065,0.23374174609499,NA
"ENSG00000082014",837.293340286953,0.0953068389934076,0.104986041943697,0.907804858902291,0.363981330802417,0.66527845220886
"ENSG00000082068",613.447816604207,0.10593496176863,0.142072411134019,0.745640627360791,0.455884533804802,0.73898868291488
"ENSG00000082074",5.79462353516396,-0.335207543850126,0.846299754014294,-0.396086070284341,0.692041534069136,NA
"ENSG00000082126",23.4289536507568,1.18036506072023,0.471563419286477,2.50308868848699,0.0123114688787287,0.0755242292996646
"ENSG00000082146",1109.00297731267,0.921631686821877,0.18130666921406,5.08327515373276,3.70981676408823e-07,1.16085072091149e-05
"ENSG00000082153",5780.26388953841,0.252838210979077,0.105811587058533,2.38951345507379,0.0168707058863105,0.0953027380169778
"ENSG00000082175",9.5359680340532,0.425844663291521,1.02924853946018,0.413743276735538,0.679062129493823,NA
"ENSG00000082196",23.2600806052191,-0.456021233299693,0.53828309927168,-0.847177319735116,0.396896293191816,0.695797471974771
"ENSG00000082212",492.405215088893,-0.118855538144601,0.125088653647252,-0.950170416573291,0.342025667878788,0.64701208344045
"ENSG00000082213",422.500080977892,0.0372931337671909,0.170935968839079,0.218170195661389,0.827296506156354,0.94804824347291
"ENSG00000082258",681.926966551375,0.0677526388624614,0.110081994214473,0.615474304820993,0.538241533423918,0.795184132028353
"ENSG00000082269",216.557678283596,-0.490489750254913,0.217314231973694,-2.25705305078357,0.0240047600455664,0.120661165247296
"ENSG00000082293",5.87421159833499,-0.0287917307248179,0.727281820666457,-0.039588134759692,0.968421487114627,NA
"ENSG00000082397",529.657216449317,-0.251183545323757,0.852293111372174,-0.294714977713896,0.768211620547223,0.922911028899474
"ENSG00000082438",832.337702273919,-0.247851690323505,0.242340623009826,-1.02274099672285,0.306430322089794,0.609825371000489
"ENSG00000082458",399.271210883853,-0.804786664646379,0.180133114991978,-4.46773301334526,7.9052882370295e-06,0.000176326348085143
"ENSG00000082482",45.6395111595416,-0.641155693783205,0.444911035467738,-1.44108741449659,0.149559988641768,0.406074942269556
"ENSG00000082497",6.38246699588021,-0.22172461880766,0.796749539238779,-0.278286472583966,0.780792459466405,NA
"ENSG00000082512",447.757932486355,0.269656478976147,0.152604229009752,1.76703149529962,0.0772229538503581,0.267936228193281
"ENSG00000082515",232.350706855487,0.0461583514607774,0.182549699551559,0.252853615065745,0.800381334684447,0.936477709579916
"ENSG00000082516",458.837904621322,0.194400721954412,0.129132283498339,1.50543858350427,0.132211355671625,0.375532817263083
"ENSG00000082556",0.664427514387008,-1.04130033295082,2.39857620651024,-0.434132686768305,0.664192090505202,NA
"ENSG00000082641",11788.1383307631,0.200704636674865,0.132884673690573,1.51036708072305,0.130949783650937,0.373382909834364
"ENSG00000082684",0.398913415091648,-0.509132771484111,3.22178874102309,-0.158027981475419,0.874434749717989,NA
"ENSG00000082701",1465.4576361211,-0.104535985602166,0.140868354344218,-0.742082819727755,0.458037158318304,0.740338608615871
"ENSG00000082781",7148.33998805513,0.0112588033772676,0.138370262713435,0.0813672183349437,0.935149918620597,0.982624641280273
"ENSG00000082805",1045.55482794985,0.0698641075045637,0.166539708940464,0.419504200824196,0.674847685259189,0.879830348174503
"ENSG00000082898",2659.87371916415,-0.244806690753313,0.106014280077211,-2.30918599433037,0.0209332624206006,0.109657589700228
"ENSG00000082996",1080.6272575924,0.29814466696602,0.147068573068362,2.02724933509372,0.0426369200502742,0.179371153933723
"ENSG00000083067",16.0950308767673,-0.482873706693613,0.57042664299665,-0.846513241662257,0.397266490044932,0.696043613110886
"ENSG00000083093",210.113274564615,-0.213062879791147,0.156045799911941,-1.36538682817084,0.172131501597705,0.440068792002786
"ENSG00000083097",528.377676521474,-0.541133656289776,0.146392966468158,-3.69644573332339,0.000218638967403371,0.0030247004749516
"ENSG00000083099",564.983238285309,-0.265044758593216,0.155595347499231,-1.70342341755768,0.0884888584139741,0.292740008885897
"ENSG00000083123",345.917542747282,0.46277167949368,0.213998621638181,2.16249841214451,0.0305797793507737,0.143472713603726
"ENSG00000083168",1306.1416180837,-0.36280568864224,0.127766372672508,-2.83960232300081,0.00451698059157451,0.0352627170409258
"ENSG00000083223",1508.80625959994,1.14098185215882,0.200569679998875,5.68870555193199,1.28005965974259e-08,5.85694971202464e-07
"ENSG00000083290",1549.36124054848,1.22116051032993,0.193111606519694,6.32359976874509,2.55539081272336e-10,1.62066070340018e-08
"ENSG00000083307",0.515451412692724,-1.42678680466954,3.04028673883333,-0.469293499999626,0.638859860721137,NA
"ENSG00000083312",4761.23691943793,-0.0146384133613182,0.155865484710565,-0.0939169655713131,0.925175116828179,0.979848296697805
"ENSG00000083444",6342.9689315715,-0.0879777246098148,0.12623666738726,-0.696926863095353,0.48584856535948,0.760220737924303
"ENSG00000083454",13.0699277826898,0.86911192431206,0.533155696079834,1.63012780450895,0.103074488353857,0.323580954625601
"ENSG00000083457",257.623658947337,0.331484096304611,0.170166574906144,1.94799769865171,0.0514152385200165,0.204271717572311
"ENSG00000083520",1120.74652794767,0.318243715409157,0.106695034457282,2.98274157769332,0.00285679095079997,0.0246671031641195
"ENSG00000083535",336.242269844205,0.125443656592302,0.165630046398631,0.757372586193629,0.448826675117529,0.733752158317679
"ENSG00000083544",267.275956519536,-0.215862962591389,0.159191923863379,-1.35599192064948,0.175101738698059,0.44413261306014
"ENSG00000083635",123.636514915072,-0.13367986057642,0.212940068548087,-0.627781617090218,0.530147010156562,0.788788335673557
"ENSG00000083642",883.088206476451,-0.185223654707677,0.107973070010246,-1.71546159324822,0.0862606311466996,0.287440540971786
"ENSG00000083720",940.854950959286,0.699214252046292,0.194759451993018,3.59014283974962,0.000330496801388099,0.004256270456652
"ENSG00000083750",479.675138516614,0.0663720877875246,0.186203373545408,0.356449437643185,0.721504011476177,0.902465216535514
"ENSG00000083782",0.819027999384327,-2.10371656278858,2.71466959853761,-0.774943869383533,0.438372828042936,NA
"ENSG00000083799",1140.7110527649,-0.237610360735244,0.0968432734931724,-2.45355564888041,0.0141451651030835,0.0835657164074946
"ENSG00000083807",99.8754181916274,0.171360008523454,0.29423508905388,0.582391478441492,0.560303020148401,0.812008207444023
"ENSG00000083812",219.454335798412,-0.192883048268825,0.172744616573584,-1.11657921441889,0.264174283015542,0.56272646339561
"ENSG00000083814",155.464049692711,-0.15776140643206,0.233139491219154,-0.676682468538812,0.498607442103447,0.769772833296809
"ENSG00000083817",98.4341995013263,-0.396751059178,0.206951120896575,-1.91712447586249,0.0552221198466428,0.214941918549834
"ENSG00000083828",53.4253383399113,-0.285145145859859,0.251169446418737,-1.13527003353935,0.256262193867885,0.553413792403981
"ENSG00000083838",205.615945893501,-0.102334994110102,0.144593069709431,-0.70774480627426,0.47910374723285,0.755521267372085
"ENSG00000083844",384.519464004604,0.221743280892766,0.18138456994212,1.22250355123109,0.221517261772227,0.508854683685784
"ENSG00000083845",8336.49505922163,-0.0198068702733547,0.191137210692126,-0.103626448254801,0.917465797982846,0.97735243092426
"ENSG00000083857",8116.34972156731,-0.166736795134397,0.254950063565817,-0.653997856687543,0.51311318647076,0.779079809898041
"ENSG00000083896",590.30451639055,-0.0836984444178173,0.115827068368114,-0.722615581979611,0.469916092409295,0.748956775836661
"ENSG00000083937",816.366943043647,0.0924689761091574,0.166482171746015,0.555428699297772,0.578601466918403,0.822886582447104
"ENSG00000084070",481.842937099582,-0.129020658213321,0.17619288189905,-0.732269413058601,0.464004144544807,0.745234584151348
"ENSG00000084072",533.706670520851,-0.0303253729700821,0.102586548926908,-0.295607692112625,0.767529698590936,0.92277822379612
"ENSG00000084073",1863.12863509805,0.163982977560749,0.11097032264871,1.47771921038615,0.139482950318563,0.387893735324025
"ENSG00000084090",3687.6065632505,1.22208526495164,0.174603640072594,6.99919694940807,2.57433768507191e-12,2.37733806343988e-10
"ENSG00000084092",555.51795482746,-0.130274129035326,0.1418895822381,-0.918137378237657,0.358546948220096,0.660527129399508
"ENSG00000084093",925.914774882997,0.0927670141378492,0.117064589691514,0.792442995634348,0.428102417710488,0.719043042722118
"ENSG00000084110",3.6150331769727,-0.962350255389318,1.85462044713602,-0.518893370810947,0.60383510087493,NA
"ENSG00000084112",2690.87191724659,0.119060760516122,0.2122600604231,0.56091928118176,0.574852565205174,0.820405399550731
"ENSG00000084207",3473.28971069133,-0.0618913108974826,0.139532581162549,-0.443561714273614,0.657359491102544,0.870303844891915
"ENSG00000084234",25938.5428515821,0.0779052592238231,0.151419523917914,0.514499433151409,0.606902856593591,0.841573383196147
"ENSG00000084444",264.072169653125,0.520726564879833,0.15745095374162,3.30723029937536,0.000942233938985647,0.00995822261405277
"ENSG00000084453",4.36682910656565,-0.485380817587882,0.89357667865009,-0.543188770684054,0.586999837345706,NA
"ENSG00000084463",1253.60233036844,0.108144583060583,0.131840029625888,0.820271228453573,0.412061504425101,0.707238382198341
"ENSG00000084623",2599.22924230111,-0.0316148335933624,0.117407578513823,-0.269274215459952,0.787718672692932,0.931369803598282
"ENSG00000084628",3.34967919938389,-0.000692627530597817,0.917772368640668,-0.000754683355333178,0.999397849859644,NA
"ENSG00000084636",3158.4299635206,-0.52801048336463,0.238941644928159,-2.20978843400606,0.0271198488031623,0.131475707466035
"ENSG00000084652",3861.89807691666,0.429834243667619,0.114779322986124,3.74487523087744,0.000180483446980196,0.002588467617912
"ENSG00000084674",205.321124457534,1.31599998662777,0.553074626936215,2.3794257095427,0.0173396377945706,0.0970468641532785
"ENSG00000084676",1199.03885154272,-0.00243974032506494,0.158222891402213,-0.0154196418953245,0.98769739332282,0.996203323628015
"ENSG00000084693",621.02392713687,-0.125508643339192,0.152167501553297,-0.824805836055817,0.409481832822467,0.705382494776348
"ENSG00000084710",26.0125454637684,-2.11764779116825,0.51359810572702,-4.12316121799287,3.73707943323787e-05,0.000678151537516422
"ENSG00000084731",665.575914920969,-0.026944559092065,0.14123516517266,-0.190777976994081,0.848699543582806,0.956354166390944
"ENSG00000084733",2509.88178904228,-0.161312291441146,0.132531086559737,-1.21716569016761,0.223541181314094,0.512105761760998
"ENSG00000084734",5.36399101421777,0.0415345703419716,0.802628649275924,0.0517481781636392,0.958729348015664,NA
"ENSG00000084754",4704.87853897108,0.242405076874357,0.0955908695861301,2.53586014986445,0.0112171520049734,0.0705644729050632
"ENSG00000084764",313.392834137857,-0.730246276188991,0.171241668735915,-4.26441929455359,2.00422768868547e-05,0.000400448922759121
"ENSG00000084774",1084.97191263746,0.213086914279884,0.144808794652245,1.47150533772211,0.141154505060426,0.390962871093664
"ENSG00000085063",10977.3523219057,0.102463767730376,0.108703421974018,0.94259928408571,0.345885906165805,0.650233739350445
"ENSG00000085117",2256.11512864058,1.23185954551903,0.270939301862035,4.54662552480594,5.45128635606124e-06,0.000126625355617404
"ENSG00000085185",446.818089693542,0.0602218290314948,0.213481655638488,0.282093694895617,0.777871667734792,0.927700323477708
"ENSG00000085224",3153.94323715972,-0.431559794352825,0.186307213985525,-2.31638799765614,0.0205370934919008,0.108449888749944
"ENSG00000085231",83.7918319439046,-0.0398068226260838,0.224572046617878,-0.177256355924909,0.859307030804732,0.959777605065129
"ENSG00000085265",20.2068385808199,1.05754189626219,0.482588028601767,2.19139687183347,0.0284230852853643,0.135963581666376
"ENSG00000085274",392.841110190415,-0.207415172341111,0.149504928285831,-1.38734672307635,0.165336062283551,0.429063513242698
"ENSG00000085276",1360.25217728931,-0.135183846775157,0.112939480989294,-1.19695827881457,0.231322816864091,0.522689941059854
"ENSG00000085365",1072.70421020653,-0.1070947188112,0.112248523668974,-0.954085767105745,0.340040229973096,0.64540214169756
"ENSG00000085377",640.419377302493,0.541864617983715,0.102443215775043,5.28941437345744,1.22708610503817e-07,4.39343240208112e-06
"ENSG00000085382",328.753125688403,-0.178895081923878,0.179256734315206,-0.997982489234171,0.318287849851175,0.622558373498133
"ENSG00000085415",393.381525407679,0.715640757235306,0.168437700192745,4.24869703407486,2.15017479705703e-05,0.000426235566772628
"ENSG00000085433",560.304921855984,0.105305436128339,0.123363870528199,0.853616506011528,0.393317509857396,0.693027905963847
"ENSG00000085449",1780.69087675545,0.0321482795148354,0.105975909914583,0.303354597669857,0.761619642196087,0.920743883837979
"ENSG00000085465",49.5866685887734,0.813284110584252,0.377654324338414,2.15351462480666,0.0312782559685491,0.145561254645216
"ENSG00000085491",919.1778665903,0.235614612654034,0.104082327585095,2.2637331247363,0.0235905338587658,0.119451232126716
"ENSG00000085511",776.801959684064,-0.486076621247622,0.238599542634632,-2.03720684407158,0.041629318290734,0.176588403207684
"ENSG00000085514",31.1067422764627,0.175020838384872,0.542430377156517,0.322660466219373,0.746952395364301,0.915406540523737
"ENSG00000085552",2.85413535138283,-3.22596611743805,1.35911179273687,-2.37358408239683,0.01761638159041,NA
"ENSG00000085563",103.06411108277,-0.727437614499959,0.292433700078466,-2.48753004289442,0.012863358849121,0.0782077759012196
"ENSG00000085644",321.625097435159,-0.295112483860375,0.177090126877524,-1.66645362485101,0.0956230976516456,0.308564907457495
"ENSG00000085662",2472.18464114087,-0.48208353190286,0.31314918290424,-1.53946923134805,0.123689783859576,0.361846972484696
"ENSG00000085719",2763.91857697695,0.43595933994856,0.112266143802829,3.88326636313641,0.000103062559641755,0.00163614514232115
"ENSG00000085721",366.732814974185,0.209794974634849,0.136329223713897,1.53888483275698,0.123832414587457,0.361984543317321
"ENSG00000085733",9505.85924222745,0.0674524186541162,0.064162508225096,1.05127465431181,0.293132464386282,0.596224976246339
"ENSG00000085741",5.86995494578772,-0.566451848876513,0.750925754072002,-0.754338023173193,0.450646276208214,NA
"ENSG00000085760",515.537549088798,0.0946454793501444,0.0978338339472037,0.967410511594793,0.333338857320769,0.63898808376886
"ENSG00000085788",1124.98592875571,0.260804237519232,0.170056714408737,1.53363093263333,0.125120473997048,0.36350461896898
"ENSG00000085831",10.6423084820632,0.262986137303056,0.573238177780361,0.458772893182666,0.646397262362296,0.863767124594888
"ENSG00000085832",2056.24772835062,0.0832519815132522,0.14106276250884,0.590176883201442,0.555072068527494,0.808073668863191
"ENSG00000085840",9.44367330970181,-0.217754060779273,0.569928511606901,-0.382072586902734,0.702407524602142,NA
"ENSG00000085871",127.466571607141,-0.0604825074355853,0.231757365160945,-0.260973399458451,0.794113020755354,0.933543561231067
"ENSG00000085872",769.921917678168,-0.0390820731937965,0.111506536545568,-0.350491320101449,0.725970003114606,0.904576629379235
"ENSG00000085978",287.360478236654,0.336497039529225,0.152822029124331,2.20188831058814,0.0276731989060297,0.133220151758366
"ENSG00000085982",1090.60202923598,-0.247809632673045,0.0956844523471477,-2.58986310308784,0.00960141057342821,0.0625972290721353
"ENSG00000085998",1096.82723189886,0.154842699938311,0.139504210725429,1.10995000891458,0.26702056905792,0.566209624804946
"ENSG00000085999",8.39887616859174,-1.22151277373337,0.748435070874922,-1.63208917014728,0.102660702851771,NA
"ENSG00000086015",1792.84678610865,-0.324960356525861,0.112425064687788,-2.89046181497247,0.00384676261077715,0.0311880191328801
"ENSG00000086061",3639.73697208395,-0.276612463710231,0.120379484574071,-2.29783724933651,0.0215710538414805,0.111804794808084
"ENSG00000086062",3238.14445797698,-0.581662162723546,0.118855582767364,-4.89385647001566,9.88789640372913e-07,2.75279762931025e-05
"ENSG00000086065",1354.79424218667,0.0420794605671175,0.117797326317237,0.357219148198614,0.72092775213086,0.902326476358045
"ENSG00000086102",1135.06485181789,-0.327348617008356,0.0966235528682243,-3.38787601253698,0.000704360971303822,0.00783226645403553
"ENSG00000086159",2.59898215181134,1.10031142177359,1.46700733425365,0.750038119157317,0.453231746871618,NA
"ENSG00000086189",493.381566681481,0.321277071182581,0.176691093256695,1.8182980548761,0.0690185899433292,0.249531283048871
